D1145  CONTRATOS INTERNACIONALES Y COMERCIO ELECTRONICO
D1080  CONTRATOS MERCANTILES INTERNACIONALES
CB162  CONTROL DIFUSO
CB163  CONTROL DIGITAL
I0333  CONTROL DIGITAL
MC102  CONTROL ESTADISTICO DE PROCESOS
I5336  CONTROL INTERNO DE LAS ORGANIZACIONES
CT131  CONTROLADORAS Y CONTROLADAS
CT132  COOPERATIVAS Y CAJAS DE AHORRO
CT109  COSTOS I
CT110  COSTOS II
CT111  COSTOS III
CT112  COSTOS IV
I0222  CRIPTOGRAFIA
CISO  CS102
CISO  CS103
CISO  CS105
CISO  CS106
CISO  CS107
CISO  CS109
CISO  CS110
CISO  CS111
CISO  CS114
CISO  CS116
CISO  CS117
CISO  CS126
CISO  CS128
CISO  CS136
CISO  CS137
CISO  CS143
CISO  CS147
CISO  CS150
CONT  CT113
CONT  CT139
I8855  CUIDADO ALIMENTARIO NUTRICIO EN EL ADULTO Y ANCIANO ENFERMO
I8857  CUIDADO ALIMENTARIO NUTRICIO EN EL NIÑO Y ADOLESCENTE ENFERMO
I8849  CUIDADO ALIMENTARIO NUTRICIO EN LA ACTIVIDAD FISICA Y EL DEPORTE
I8880  CUIDADO ALIMENTARIO NUTRICIO EN TRASTORNOS DE CONDUCTA ALIMENTARIA
SOAD  D0640
SOAD  D0661
SOAD  D0683
SOAD  D0685
SOAD  D0902
SOAD  D0903
SOAD  D0904
SOAD  D0905
SOAD  D0906
SOAD  D0907
SOAD  D0908
SOAD  D0909
SOAD  D0910
SOAD  D0911
SOAD  D0912
SOAD  D0913
SOAD  D0914
SOAD  D0915
SOAD  D0916
SOAD  D0917
SOAD  D0918
SOAD  D0920
SOAD  D0921
SOAD  D0922
SOAD  D0923
SOAD  D0925
SOAD  D0926
SOAD  D0937
SOAD  D0938
SOAD  D0939
SOAD  D0940
SOAD  D0941
SOAD  D0942
SOAD  D0943
SOAD  D0945
SOAD  D0946
SOAD  D0949
SOAD  D0950
SOAD  D0951
SOAD  D0952
SOAD  D0953
SOAD  D0954
SOAD  D0955
SOAD  D0956
SOAD  D0957
SOAD  D0958
SOAD  D0960
SOAD  D0961
SOAD  D0962
SOAD  D0963
SOAD  D0964
SOAD  D0965
SOAD  D0966
SOAD  D0967
SOAD  D0968
SOAD  D0971
SOAD  D0973
SOAD  D0974
SOAD  D0975
SOAD  D0976
SOAD  D0977
SOAD  D0981
SOAD  D0982
SOAD  D0983
SOAD  D0984
SOAD  D0985
SOAD  D0986
SOAD  D0988
SOAD  D0989
SOAD  D0990
SOAD  D0991
SOAD  D0992
SOAD  D0998
SOAD  D1000
SOAD  D1003
SOAD  D1004
SOAD  D1005
SOAD  D1006
SOAD  D1007
SOAD  D1018
SOAD  D1019
SOAD  D1021
SOAD  D1023
SOAD  D1024
SOAD  D1026
SOAD  D1027
SOAD  D1029
SOAD  D1031
SOAD  D1032
SOAD  D1033
SOAD  D1034
SOAD  D1036
SOAD  D1037
SOAD  D1039
SOAD  D1040
SOAD  D1041
SOAD  D1042
SOAD  D1043
SOAD  D1044
SOAD  D1045
SOAD  D1046
SOAD  D1048
SOAD  D1049
SOAD  D1050
SOAD  D1053
SOAD  D1054
SOAD  D1056
SOAD  D1058
SOAD  D1059
SOAD  D1060
SOAD  D1061
SOAD  D1062
SOAD  D1063
SOAD  D1064
SOAD  D1065
SOAD  D1074
SOAD  D1075
SOAD  D1076
SOAD  D1077
SOAD  D1078
SOAD  D1079
SOAD  D1081
SOAD  D1082
SOAD  D1088
SOAD  D1092
SOAD  D1093
SOAD  D1094
SOAD  D1095
SOAD  D1096
SOAD  D1097
SOAD  D1098
SOAD  D1099
SOAD  D1100
SOAD  D1101
SOAD  D1102
SOAD  D1103
SOAD  D1104
SOAD  D1105
SOAD  D1106
SOAD  D1107
SOAD  D1108
SOAD  D1109
SOAD  D1117
SOAD  D1118
SOAD  D1119
SOAD  D1120
SOAD  D1121
SOAD  D1122
SOAD  D1123
SOAD  D1124
SOAD  D1125
SOAD  D1126
SOAD  D1127
SOAD  D1128
SOAD  D1129
SOAD  D1130
SOAD  D1132
SOAD  D1133
SOAD  D1134
SOAD  D1135
SOAD  D1136
SOAD  D1137
SOAD  D1139
SOAD  D1141
SOAD  D1144
SOAD  D1147
SOAD  D1149
SOAD  D1150
SOAD  D1151
SOAD  D1152
SOAD  D1153
SOAD  D1154
SOAD  D1155
SOAD  D1156
SOAD  D1157
SOAD  D1158
SOAD  D1159
SOAD  D1160
SOAD  D1161
SOAD  D1166
SOAD  D1169
SOAD  D1170
SOAD  D1171
SOAD  D1342
SOAD  D1349
SOAD  D1350
SOAD  D1351
SOAD  D1352
SOAD  D1470
DIDE  DD101
DIDE  DD102
DIDE  DD103
DIDE  DD104
DIDE  DD105
DIDE  DD107
DIDE  DD108
DIDE  DD109
DIDE  DD110
DIDE  DD111
DIDE  DD112
DIDE  DD113
DIDE  DD115
DIDE  DD118
DIDE  DD129
DIDE  DD130
DIDE  DD131
DIDE  DD132
H0487  DE LA DOCENCIA PRESENCIAL A LA DOCENCIA VIRTUAL
D1001  DEBATES DE BIOETICA E INGENIERIA GENETICA
D0972  DEBATES SOBRE SOCIEDAD Y MEDIO AMBIENTE
D1069  DELITOS AMBIENTALES
D1113  DEONTOLOGIA JURIDICA
DP121  DERECHO ADUANERO
D1084  DERECHO ADUANERO
D1038  DERECHO AMBIENTAL I
D1070  DERECHO AMBIENTAL II
I3775  DERECHO CONTENCIOSO ADMINISTRATIVO
D1086  DERECHO DE LA ADMINISTRACION  PUBLICA FEDERAL
D1087  DERECHO DE LA ADMINISTRACION PUBLICA ESTATAL
D1146  DERECHO DE PROPIEDAD INDUSTRIAL
DP108  DERECHO DEL COMERCIO INTERNACIONAL
DD106  DERECHO ECONOMICO
D1025  DERECHO ECONOMICO I
D1083  DERECHO ECONOMICO II
CJ105  DERECHO FISCAL
DS118  DERECHO FISCAL
I5117  DERECHO FISCAL
D1047  DERECHO FISCAL I
D1090  DERECHO FISCAL II
D1071  DERECHO INTERNACIONAL DEL MEDIO AMBIENTE
I5303  DERECHO MERCANTIL
D1030  DERECHO MERCANTIL I. TEORIA DEL ACTO DE COMERCIO Y COMERCIANTE
D1051  DERECHO MERCANTIL II. TITULOS Y OPERACIONES DE CREDITO
D1052  DERECHO MERCANTIL III. SISTEMAS DE INTERMEDIACION FINANCIERA
DS117  DERECHO MINERO
D1168  DERECHO PARA EL DESARROLLO SUSTENTABLE
D1073  DERECHO PROCESAL AGRARIO
D1072  DERECHO PROCESAL AMBIENTAL
D1089  DERECHO PROCESAL FISCAL
D1055  DERECHO PROCESAL MERCANTIL
I3776  DERECHO PROCESAL MERCANTIL
I3777  DERECHO PROCESAL PENAL
D1167  DERECHO URBANO
I9133  DESARROLLO
I5329  DESARROLLO CONTABLE DE PARTIDAS ESPECIFICAS
HI217  DESARROLLO DE AMBIENTES DE APRENDIZAJE
AD127  DESARROLLO DE EMPRENDEDORES
I5113  DESARROLLO DE EMPRENDEDORES
I0714  DESARROLLO DE PROCESOS Y AMBIENTES DE APRENDIZAJE (N) ORIENTACION EN DOCENCIA
I0718  DESARROLLO DE PROCESOS Y AMBIENTES DE APRENDIZAJE (N)ORIENTACION EN INVESTIGACION
CB167  DESARROLLO DE PRODUCTOS
I9123  DESARROLLO DE PROYECTOS DE INVESTIGACION
I9155  DESARROLLO DEL CAPITAL HUMANO
AD128  DESARROLLO E INNOVACION TECNOLOGICA
I5094  DESARROLLO E INNOVACION TECNOLOGICA
AD129  DESARROLLO ORGANIZACIONAL
I5095  DESARROLLO ORGANIZACIONAL
H0484  DESARROLLO ORGANIZACIONAL DEL E-LEARNING: GESTION DEL CAMBIO
EN106  DESARROLLO REGIONAL Y SUSTENTABILIDAD
CB169  DESARROLLO SUSTENTABLE
DD119  DESARROLLO TECNOLOGICO I
DD133  DESARROLLO TECNOLOGICO II
DD134  DESARROLLO TECNOLOGICO III
DD135  DESARROLLO TECNOLOGICO IV
DD136  DESARROLLO TECNOLOGICO V
I5522  DESARROLLO TURISTICO SUSTENTABLE
I8695  DESASTRES Y EMERGENCIAS SANITARIAS
I5330  DIAGNOSTICO FINANCIERO
I7429  DIBUJO INDUSTRIAL ASISTIDO POR COMPUTADORA
CT134  DICTAMEN AUDITORIA FINANCIERA
CT133  DICTAMEN AUDITORIA FISCALES
I8881  DIETAS ALTERNATIVAS
RC135  DIETAS ALTERNATIVAS
I8845  DIETETICA
RC128  DIETETICA
CB170  DIFERENCIA FINITAS Y ELEMENTO FINITO
I7413  DINAMICA
PB104  DINAMICA DE GRUPOS
H0490  DIRECCION DE LA FORMACION CON E-LEARNING
I0207  DISEÑO  INTERACTIVO II
SI106  DISEÑO DE BASE DE DATOS
I0687  DISEÑO DE CIRCUITOS DIGITALES
CB171  DISEÑO DE ELEMENTOS DE MAQUINAS
I7442  DISEÑO DE ELEMENTOS DE MAQUINAS
H0493  DISEÑO DE ENTORNOS VIRTUALES FORMATIVOS
I7574  DISEÑO DE EQUIPOS ELECTRICOS
I7576  DISEÑO DE EXPERIMENTOS
I7571  DISEÑO DE HERRAMENTAL
FM100  DISEÑO DE INSTRUMENTOS DE MEDICION
CB173  DISEÑO DE MAQUINAS
I7478  DISEÑO DE MAQUINAS
H0494  DISEÑO DE MATERIALES FORMATIVOS HIPERMEDIA (MULTIMEDIA)
H0495  DISEÑO DE PROPUESTAS FORMATIVAS EN E-LEARNING
CB175  DISEÑO DE PROTESIS
FM101  DISEÑO DE PROTOCOLO DE INVESTIGACION
CB177  DISEÑO ELECTRONICO ANALOGICO
H0575  DISEÑO ELECTRONICO ANALOGICO
I2366  DISEÑO ELECTRONICO ANALOGICO
CB178  DISEÑO ELECTRONICO ASISTIDO POR COMPUTADORA
H0600  DISEÑO ELECTRONICO ASISTIDO POR COMPUTADORA
CB179  DISEÑO ELECTRONICO DIGITAL
CB311  DISEÑO EXPERIMENTAL
H0496  DISEÑO INSTRUCIONAL DE PROGRAMAS
I0206  DISEÑO INTERACTIVO I
CB180  DISEÑO MECATRONICO
AD141  DISEÑO ORGANIZACIONAL
I5096  DISEÑO ORGANIZACIONAL
I0713  DISEÑO SISTEMATICO DE CURSOS EN LA EDUCACION A DISTANCIA  Y EN LINEA
I0701  DISEÑO WEB DINAMICO
I7568  DISEÑO Y MANUFACTURA CAD-CAM
CB181  DISEÑO Y PROGRAMACION DE SISTEMAS OPERATIVOS
H0642  DISEÑO Y PROGRAMACION DE SISTEMAS OPERATIVOS
I0685  DISEÑO Y PROGRAMACION ORIENTADA A OBJETOS
CB182  DISEÑO Y PROGRAMACION ORIENTADO A OBJETOS
I5107  DOTACION E INDUCCION DE RECURSOS HUMANOS
DEPE  DP100
DEPE  DP101
DEPE  DP102
DEPE  DP103
DEPE  DP104
DEPE  DP105
DEPE  DP106
DEPE  DP107
DEPE  DP109
DEPE  DP110
DEPE  DP111
DEPE  DP112
DEPE  DP113
DEPE  DP114
DEPE  DP115
DEPE  DP116
DEPE  DP117
DEPE  DP118
DEPE  DP119
DEPE  DP122
DEPE  DP123
DEPE  DP124
DEPE  DP126
DEPE  DP140
DEPE  DP141
DEPE  DP142
DEPE  DP143
DEPE  DP145
DEPE  DP147
DESO  DS100
DESO  DS101
DESO  DS102
DESO  DS103
DESO  DS104
DESO  DS106
DESO  DS107
DESO  DS108
DESO  DS109
DESO  DS110
DESO  DS111
DESO  DS112
DESO  DS113
DESO  DS114
DESO  DS115
DESO  DS116
DESO  DS119
DESO  DS120
DESO  DS121
DESO  DS122
DESO  DS123
DESO  DS124
DESO  DS125
DESO  DS126
DESO  DS127
DEPR  DV100
DEPR  DV101
DEPR  DV102
DEPR  DV103
DEPR  DV105
DEPR  DV106
DEPR  DV107
DEPR  DV108
DEPR  DV113
DEPR  DV115
DEPR  DV116
DEPR  DV117
DEPR  DV118
DEPR  DV119
DEPR  DV120
DEPR  DV121
DEPR  DV122
DEPR  DV123
DEPR  DV124
CT135  ECOLOGICAS
ID301  ECONOMIA
DD116  ECONOMIA I
EN113  ECONOMIA I
I5087  ECONOMIA I
DD121  ECONOMIA II
EN114  ECONOMIA II
I5088  ECONOMIA II
I5324  ECONOMIA II
DD122  ECONOMIA III
DD123  ECONOMIA IV
DD124  ECONOMIA V
SP130  ECONOMIA Y POLITICA ALIMENTARIA
I5524  ECOTURISMO
TR111  ECOTURISMO
CB185  ECUACIONES DIFERENCIALES
IF134  ECUACIONES DIFERENCIALES
H0584  ECUACIONES DIFERENCIALES
I7422  ECUACIONES DIFERENCIALES ORDINARIAS
CT136  EDITORIALES Y LIBRERIAS
P0587  EDUCACION AMBIENTAL
FC112  EDUCACION PARA LA SALUD
RC103  EDUCACION SEXUAL
CS139  EDUCACION Y COMUNICACION EN NUTRICION
I8838  EDUCACION Y COMUNICACION SOCIAL EN ALIMENTACION Y NUTRICION
CT137  EDUCATIVAS
H0483  EL ENTORNO DE LAS ORGANIZACIONES DE FORMACION CON E-LEARNING
D0650  ELABORACION DE PERFILES DE INVERSION
IF122  ELECTRICIDAD Y MAGNETISMO
CL114  ELECTROCARDIOGRAFIA Y REGISTROS GRAFICOS
I0682  ELECTROMAGNETISMO
I7414  ELECTROMAGNETISMO PARA INGENIERIA
CB188  ELECTRONEUMATICA
IF103  ELECTRONICA
I7436  ELECTRONICA ANALOGICA Y DIGITAL
CB189  ELECTRONICA DE ALTA POTENCIA
I7565  ELECTRONICA INDUSTRIAL
FM102  ELEMENTOS BASICOS DE ESTADISTICA
FM103  ELEMENTOS BASICOS DE METODOLOGIA CIENTIFICA
PB102  ELEMENTOS BASICOS DE PSICOLOGIA
MT150  ELEMENTOS DE PROBABILIDAD Y ESTADISTICA
PB100  ELEMENTOS DE PSICOLOGIA
FC110  ENFERMERIA AMBIENTAL
I8715  ENFERMERIA AVANZADA
EA141  ENFERMERIA AVANZADA
I8693  ENFERMERIA COMUNITARIA
FC108  ENFERMERIA COMUNITARIA
EA147  ENFERMERIA CRITICA
EA152  ENFERMERIA DE LA MUJER
I8687  ENFERMERIA DE LA MUJER Y EL RECIEN  NACIDO
I8682  ENFERMERIA DEL ADULTO
I8689  ENFERMERIA DEL ADULTO MAYOR
I8688  ENFERMERIA DEL NIÑO Y ADOLESCENTE
I8712  ENFERMERIA EMPRESARIAL
EA131  ENFERMERIA EN ECONOMIA DE LA SALUD
EA151  ENFERMERIA EN ECONOMIA DE LA SALUD
